Assets - Total,Cash,Debt in Current Liabilities - Total,Long-Term Debt - Total,Earnings Before Interest,Gross Profit (Loss),Liabilities - Total,Retained Earnings,Total debt/total asset,total asset/total libiilities,EBTI/total asset,gross profit/rev,EBTI/REV,Dividends per Share - Pay Date - Calendar,Sales/Turnover (Net),Stockholders Equity - Total,Interest and Related Expense - Total,Market Value - Total - Fiscal,Book Value Per Share,Common Equity - Liquidation Value,Comprehensive Income - Parent,Employees,Inventories - Total,Earnings Per Share from Operations,Revenue - Total,Operating Activities - Net Cash Flow,Financing Activities - Net Cash Flow,Net Cash Flow
9220.4,841.4,16,4511.4,631.8,1335.4,6244.4,-510.1,0.48928463,1.476587022,0.068521973,0.287294006,0.135923583,0,4648.2,2976,287.5,3670.11,38.905,2416,-176.8,8.5,465.3,-0.33,4648.2,451.6,1372.4,1824
2758.412,20.115,0,495.5,-521.739,-489.771,649.439,-354.36,0.179632339,4.247376582,-0.189144696,-1.096339424,-1.167898946,0,446.733,2108.973,41.513,4468.7193,28.0847,1875.972,-550.628,0.141,1.728,-8.74,446.733,416.501,468.481,884.982
48580,3074,44,8843,5535,7205,24642,11695,0.182029642,1.97143089,0.113935776,0.084570691,0.064968601,2.18,85195,23938,416,43305.738,43.6335,23100,4105,14,3477,7.43,85195,5713,-2117,3596
244.656,71.182,9.076,85.182,24.357,24.357,150.8,32.043,0.348170492,1.622387268,0.099556111,0.152822482,0.152822482,0,159.381,93.856,8.889,88.5674,1.8969,93.856,-1.795,1.218,0,0.02,159.381,16.171,-18.691,-2.52
3032.569,132.337,31.853,1285.011,433.221,750.913,2587.143,-665.727,0.423736772,1.172169068,0.142856106,0.171532338,0.098961412,0.24,4377.676,421.9,56.176,2013.5414,3.4251,408.326,40.502,100,80.704,1.09,4377.676,397.43,-241.001,156.429
1886.042,109.249,0.253,396.016,63.454,328.36,628.625,498.104,0.209971994,3.000265659,0.033644002,0.305834665,0.059101087,0,1073.652,1257.417,29.945,1127.1316,13.8959,1257.02,-164.44,2.5,436.13,0.49,1073.652,155.913,-26.937,128.976
345.729,61.493,1.966,190.502,61.916,129.553,238.768,-128.457,0.551015391,1.447970415,0.179088245,0.332349093,0.158836356,0,389.81,106.961,11.845,555.9003,2.1916,106.961,25.223,2.3,23.053,0.53,389.81,32.456,3.959,36.415
3458.692,8.026,0,2873.637,-2379.215,-2291.449,3222.292,-3230.695,0.830845013,1.073363929,-0.687894441,-4.177824493,-4.337841558,0,548.479,52.414,450.554,154.3802,0.4278,52.414,-1922.621,0.323,4.635,-23.2,548.479,466.999,164.446,631.445
1532.182,62.274,562.55,285.759,111.166,487.709,981.262,-60.578,0.186504606,1.561440268,0.072554044,0.167955264,0.0382829,1,2903.803,510.029,31.67,661.4444,16.501,451.945,22.821,4,596.542,1.49,2903.803,52.753,104.043,156.796
808.238,42.907,80.659,269.902,73.235,133.911,546.284,9.441,0.333938766,1.47951981,0.090610686,0.507163714,0.277364329,0.058,264.039,261.954,18.634,1157.5909,2.1128,261.954,12.381,0.365,194.226,0.34,264.039,22.326,208.028,230.354
2854.821,15.974,0,963.812,-460.366,-404.378,1757.127,211.925,0.337608558,1.62470954,-0.161259147,-1.411771688,-1.607237993,0,286.433,1097.694,43.125,234.4889,2.6683,1097.694,-167.459,0.036,28.924,-1.36,286.433,298.276,-74.841,223.435
12518.1,31.3,158.6,10165,1991.6,2858.1,12211.7,-296.5,0.812024189,1.025090692,0.159097627,0.495741765,0.345446031,5.6328,5765.3,306.4,823.6,622.748,3.1686,306.4,-269.1,12.326,79.5,-1.01,5765.3,1026.6,-501.1,525.5
1852.7,91.6,11.7,633.6,143.5,637.9,1237.7,-848.2,0.34198737,1.496889392,0.077454526,0.551006306,0.123952665,0,1157.7,615,32.4,928.952,5.0911,615,-41.7,4.5,92.8,0.22,1157.7,54.6,292.8,347.4
904.92,53.591,35.16,442.913,108.337,114.815,508.154,9.792,0.489449896,1.780798734,0.119719975,0.696190251,0.656910362,0.2,164.919,396.766,48.152,142.8622,7.2209,396.766,-28.875,0.008,0.61,-0.67,164.919,62.337,59.184,121.521
1351.662,87.112,74.069,567.609,469.799,556.797,1001.657,574.453,0.419934126,1.349426001,0.34757136,0.441136344,0.372210004,3.6,1262.188,350.005,26.51,2820.0475,20.8299,350.005,219.997,3.018,15.583,12.97,1262.188,365.367,-133.647,231.72
6569.964,155.904,286.936,3819.22,733.76,733.76,4790.464,228.361,0.58131521,1.371467148,0.111684021,0.915529159,0.915529159,0.9,801.46,1779.5,242.891,1676.0465,22.1794,1779.5,146.976,0.103,0,1.5,801.46,526.285,324.625,850.91
5619.04,319.169,370.604,2254.162,965.081,2303.094,4343.149,994.405,0.401164968,1.293770948,0.171751936,0.401827499,0.168380485,0.4,5731.549,1275.891,118.035,11526.3478,3.2577,1275.891,406.511,65.3,1814.602,1.67,5731.549,227.007,132.982,359.989
2094.351,140.038,0.755,1786.839,590.024,1897.851,2392.172,-296.375,0.853170744,0.875501845,0.281721641,0.494961197,0.153878774,0,3834.343,-297.821,117.042,3596.985,-1.9664,-297.821,185.93,28.33,885.214,1.52,3834.343,300.787,-151.955,148.832
360.694,32.351,30.076,80.866,47.087,71.985,189.076,-127.469,0.224195579,1.907666758,0.130545559,0.255917549,0.167401398,0.1,281.282,171.618,10.022,78.7757,5.3811,171.618,-7.47,0.983,2.575,-0.18,281.282,77.099,-50.473,26.626
4092.116,35.933,96.789,3276.035,151.156,151.156,3432.638,25.288,0.800572369,1.19211988,0.036938347,0.686539099,0.686539099,0,220.171,659.478,117.429,,14.1741,659.478,10.858,0.122,478.785,0.42,220.171,-217.375,1187.995,970.62
427.256,22.274,1.435,203.235,72.095,156.762,319.257,-31.293,0.475675005,1.338282324,0.168739585,0.182492747,0.083928596,0,859.004,107.999,18.569,411.3696,3.0822,107.999,0.026,20.35,7.126,0.39,859.004,70.702,33.78,104.482
32923,213,1764,12892,2557,2557,23052,1472,0.391580354,1.428205796,0.077666069,0.488536492,0.488536492,1.48,5234,9871,668,16063.74,10.231,6865,-735,6,307,1.23,5234,2247,540,2787
1084.3,31.7,0,936,214.5,325.4,1256,-186.1,0.863229733,0.863296178,0.197823481,0.728779395,0.480403135,0.88,446.5,-171.7,66.3,930.6447,-6.8705,-407,15.8,0.634,0,0.65,446.5,105.3,-88.4,16.9
11832.132,821.925,0,599.75,306.266,412.12,8893.686,1543.15,0.050688245,1.330396868,0.025884262,0.400350885,0.29751981,0,1029.397,2520.783,19.403,2890.3706,130.6516,2516.872,197.815,1.327,0,11.44,1029.397,-739.358,129.347,-610.011
5663,126,41,1219,723,1117,3011,685,0.215256931,1.880770508,0.127670846,0.212196049,0.137348024,1.575,5264,2652,95,2322.3075,42.1957,2652,-91,9.85,766,2.78,5264,453,-249,204
2368.1,324.1,0,689.4,547.2,940.6,1440.3,1111.1,0.291119463,1.644171353,0.231071323,0.349120333,0.203102962,1.11,2694.2,927.8,25.4,5911.182,7.8494,927.8,255.9,7.4,6.5,2.41,2694.2,431.4,-158.3,273.1
4126.497,588.539,27.185,1981.882,632.71,632.71,3015.684,52.946,0.480281944,1.368345291,0.153328598,0.221800464,0.221800464,1,2852.609,1110.813,112.741,3875.3393,9.4865,1099.708,89.955,28.3,15.954,1.88,2852.609,455.871,-151.147,304.724
1986.544,52.553,172.421,1259.196,183.157,210.774,1525.283,311.813,0.633862628,1.30241011,0.092198814,0.841429969,0.731180263,0,250.495,461.261,36.034,202.9406,22.8648,460.338,24.593,0.128,0,2.43,250.495,147.369,156.536,303.905
20608,3329,500,3403,2608,4739,11023,6300,0.165130047,1.869545496,0.126552795,0.387394752,0.21319382,1.28,12233,9585,136,23596.2408,24.3278,9585,2064,72,1615,3.65,12233,1913,-1606,307
3359.663,988.785,37.587,1166.916,666.707,1232.171,1761.017,35.685,0.347331265,1.907797029,0.198444606,0.930078661,0.503249917,0,1324.803,1598.646,56.917,8617.0308,26.0769,1598.646,184.16,0.91,19.451,6.36,1324.803,531.943,-214.323,317.62
86936,9572,3050,21674,4517,4517,75661,13090,0.249309837,1.149019971,0.051957762,0.451609678,0.451609678,1.08,10002,11275,640,22610.428,25.4103,10715,2275,15.036,0,5.33,10002,3854,1302,5156
5110.085,211.25,18.786,2017.639,448.675,519.075,3570.018,355.193,0.394834724,1.431389141,0.087801866,0.176142726,0.152253215,0.8,2946.9,1540.067,106.088,2333.64,15.8246,1538.703,93.816,21.3,13.992,1.07,2946.9,467.557,35.286,502.843
12641.876,228.55,0,3332.188,946.636,1201.685,5699.325,2345.641,0.263583348,2.218135656,0.074880975,0.666280212,0.524867028,0,1803.573,6942.551,220.297,11991.7547,53.7607,6942.551,65.9,1.121,0,0.54,1803.573,897.505,1300.749,2198.254
2793.489,450.907,61.962,739.536,416.968,1015.3,1489.133,-39.777,0.264735605,1.875916389,0.149264236,0.412548496,0.169427284,0,2461.044,1304.356,29.828,5282.5706,6.168,1304.356,201.016,72,0,1.14,2461.044,327.441,-218.884,108.557
13211.342,885.466,837.301,4358.29,798.269,1263.09,9080.644,506.422,0.329890029,1.454890424,0.060423006,0.401416904,0.25369425,0.112,3146.579,4130.698,539.945,976.7098,5.7414,1519.705,37.179,13.102,165.913,0.27,3146.579,846.251,-137.054,709.197
3146.987,777.706,0,1579.404,481.697,807.318,2245.5,1122.717,0.501878146,1.401463817,0.153066091,0.750984407,0.448084814,0.8,1075.013,901.487,62.387,7286.0677,8.9245,901.487,212.874,2.754,0,2.07,1075.013,305.994,19.949,325.943
1878.928,20.331,0,780.398,139.189,139.189,808.034,58.923,0.415342153,2.325308093,0.074078943,0.8456762,0.8456762,2.65,164.589,1070.894,32.115,1466.0391,21.242,1070.894,104.437,0.05,0,2.13,164.589,-131.392,91.291,-40.101
1174.984,0.6,0,496.587,-156.498,-123.418,567.017,26.936,0.422632989,2.072220057,-0.133191601,-0.939711884,-1.191584942,0,131.336,607.967,25.066,75.0518,14.9052,607.967,-174.104,0.102,0,-4.45,131.336,102.716,114.799,217.515
430.868,50.074,0,517.849,-364.064,-348.376,551.053,-692.274,1.201873892,0.781899382,-0.844954835,-3.246928999,-3.393144071,0,107.294,-120.185,34.565,104.8314,-3.4341,-274.81,-459.507,0.051,0,-6.1,107.294,51.272,138.25,189.522
980.513,96.442,27.973,361.809,-123.608,-100.264,476.398,-46.046,0.368999697,2.058180345,-0.126064621,-0.382073081,-0.471029376,0,262.421,504.115,34.066,369.1484,14.8653,501.6,-213.047,0.106,352.141,-3.32,262.421,35.126,-48.483,-13.357
16120,45,682,5874,1515,1515,11071,-1161,0.36439206,1.456056363,0.09398263,0.479582146,0.479582146,1.33,3159,5049,316,10652.3495,28.3203,5049,470,6.7,38,2.66,3159,1179,308,1487
6732.919,197.469,5.792,1411.755,503.051,1342.474,3476.363,-129.415,0.209679487,1.936770987,0.074715142,0.338405865,0.126807229,0,3967.053,3256.556,43.012,2883.3981,24.8609,3069.975,-75.285,17.087,420.386,1.73,3967.053,303.813,-131.269,172.544
33956,3417,3230,25250,11445,18101,45432,20440,0.743609377,0.747402712,0.337053834,0.675561693,0.427147869,4.02,26794,-11476,1132,136202.831,-8.5481,-13244,4297,80.2,8473,4.45,26794,7865,-4736,3129
1808.1,48.3,9.4,518.7,278.9,599.8,1202.3,264.2,0.286875726,1.503867587,0.154250318,0.375626253,0.174661824,0.8025,1596.8,605.8,23.8,1636.029,9.4452,594.1,55.7,6,153.6,2.07,1596.8,105,-83.2,21.8
8869,911,507,2875,1505,3816,6686,1970,0.324162814,1.326503141,0.169692186,0.607449857,0.239573384,1.85,6282,2183,117,17506.8744,11.6215,2183,706,19,209,4.03,6282,991,-114,877
2925.1,126.1,7.8,1111.6,350.5,557.5,1677,-29.1,0.380021196,1.744245677,0.119824963,0.793707289,0.499003417,0,702.4,1248.1,59.8,1055.484,18.5178,1248.1,23.3,1.189,0,0.38,702.4,329.7,-151.5,178.2
6672.314,223.444,499.174,3511.098,1293.898,2034.357,4736.138,175.153,0.52621894,1.408809034,0.19392043,0.674023856,0.428694727,0.92,3018.227,1837.176,114.947,7104.9197,11.842,1523.931,534.486,3.5,0,4.89,3018.227,814.214,-876.973,-62.759
1774.091,54.805,62.643,1134.94,196.504,307.372,1226.72,0,0.639730431,1.446206958,0.110763202,0.980778312,0.627015023,0.25,313.396,547.371,72.865,450.8468,3.611,540.871,89.737,0,0,0.57,313.396,119.636,-14.814,104.822
905.785,23.977,11.556,847.376,136.014,339.147,1076.678,-682.09,0.935515602,0.841277522,0.150161462,0.515802729,0.206861309,0,657.513,-170.893,81.802,23.8802,-0.9322,-171.237,-104.514,2,35.634,-0.42,657.513,118.811,-81.115,37.696
15251,1823,0,4079,1829,3584,7183,3463,0.267457872,2.123207573,0.119926562,0.768439108,0.392152659,0.23,4664,8068,199,28432.6111,10.9843,8068,562,7.3,128,1.21,4664,1192,-135,1057
5028,228,37,3648,771,1128,5081,-475,0.725536993,0.989568982,0.153341289,0.231100184,0.157959435,0,4881,-65,197,3605.393,-0.5671,-68,10,16,522,1.35,4881,637,-365,272
5615.927,138.348,874.811,2293.179,985.683,1270.736,4243.916,1919.674,0.408334902,1.323288915,0.175515636,0.614472851,0.476633575,0,2068.01,1372.011,103.194,13025.394,8.098,1372.011,346.039,7.918,0,2.94,2068.01,623.687,2481.013,3104.7
3998.1,1701.4,3,2981,1097.6,2725.4,4590.6,292.6,0.745604162,0.870931904,0.274530402,0.669417631,0.269594478,1.6125,4071.3,-592.5,75.1,14724.175,-3.3903,-632.3,504,7.66,484.9,3.51,4071.3,909.9,-286.8,623.1
1929.328,384.867,231.435,443.547,127.027,206.621,970.419,289.809,0.229897146,1.988139144,0.065840023,0.069672837,0.04283365,0.4,2965.589,958.909,41.466,867.681,21.0565,797.83,11.219,0.995,353.957,0.19,2965.589,10.226,132.332,142.558
1527.369,5.61,0,568.987,214.77,328.477,1052.503,464.759,0.372527529,1.451177811,0.140614351,0.18744397,0.122557565,0,1752.401,474.866,31.582,811.0259,26.6584,474.866,71.298,3.3,255.573,3.22,1752.401,159.675,-102.848,56.827
2174.536,8.785,0,1151.624,85.434,101.071,1217.885,-516.542,0.529595279,1.785501915,0.039288382,0.377110897,0.31876693,1.72,268.014,956.651,37.008,,13.4501,956.651,-224.865,0,0,-0.98,268.014,115.357,-53.761,61.596
5393,80,340,1297,461,666,2577,4,0.24049694,2.0927435,0.085481179,0.532374101,0.368505196,1.385,1251,2816,98,1730.4426,23.4545,2284,132,0.698,99,0.7,1251,419,-280,139
727.982,179.327,12.34,528.417,220.876,390.828,675.712,369.27,0.725865475,1.077355441,0.303408601,0.371698181,0.210064805,0,1051.466,52.27,28.208,528.974,2.6801,50.978,41.598,9.123,0,5.29,1051.466,195.352,-111.391,83.961
7596,457,328,1047,638,946,3601,2059,0.137835703,2.109414052,0.083991575,0.21857671,0.1474122,0,4328,3995,74,6405.7227,29.2952,3991,54,45,12,0.87,4328,538,-715,-177
25791,4105,0,6525,1106,1606,13400,2527,0.252995231,1.924701493,0.042883176,0.122933252,0.084660135,0.8524,13064,12391,356,14582.575,14.87,12391,1231,3.005,810,-1.88,13064,1474,894,2368
2870.69,58.096,0.031,1074.597,157.13,251.102,1674.334,-96.574,0.374334045,1.714526492,0.054735969,0.172567545,0.107986151,1.59,1455.094,1196.356,70.675,1267.8775,25.3921,1115.527,-1.101,1.16,70.239,0.82,1455.094,181.762,277.027,458.789
4559.808,674.115,0,1826.525,329.436,329.436,3170.827,-1356.004,0.400570594,1.438050073,0.072247779,0.316257548,0.316257548,1.96,1041.67,1388.981,30.071,2748.7792,3.5869,649.505,127.183,0.945,0,0.77,1041.67,582.673,-968.078,-385.405
505.503,36.844,1.629,184.843,93.457,140.395,305.007,58.646,0.365661529,1.657348848,0.184879219,0.350629858,0.233404427,0.89,400.408,200.496,10.895,471.7152,8.9555,200.496,44.021,1.104,51.584,2.06,400.408,56.465,-21.989,34.476
5649.375,9.73,0,2302.584,411.762,506.629,3330.033,834.521,0.407582078,1.696492197,0.072886293,0.641517724,0.521392619,0,789.735,2319.342,168.23,1024.9901,16.6768,2319.342,-40.248,0.535,11.072,-0.29,789.735,359.815,83.252,443.067
1312.613,217.3,3,289.21,140.166,344.465,409.821,302.17,0.220331507,3.202893458,0.106783949,0.42449139,0.17272948,0,811.477,902.792,13.048,453.8993,34.3097,902.792,37.4,7.1,6.726,1.42,811.477,105.727,-1.305,104.422
3462.442,559.487,3.068,838.205,-676.721,-633.004,980.302,329.08,0.242084922,3.532015644,-0.195446162,-7.490639718,-8.007963932,0,84.506,2482.14,73.056,622.622,6.1394,2482.14,-696.771,0.167,8.91,-1.69,84.506,-67.826,-2.703,-70.529
7891.868,447.152,875.647,2061.415,853.494,853.494,5061.821,1195.525,0.261207486,1.559096618,0.10814854,0.501210607,0.501210607,0,1702.865,2830.047,71.339,13203.3017,30.6362,2830.047,83.128,5.33,0,3.93,1702.865,754.584,-648.065,106.519
2847.5,10.8,99.7,1249.6,466.9,916.8,2423.6,-340.6,0.438841089,1.1749051,0.163968393,0.195993758,0.099814011,1.2,4677.7,423.9,88.4,461.28,8.5464,423.9,-677.8,22.5,280.1,0.11,4677.7,348.1,-127.9,220.2
1215.497,142.64,30.378,418.202,170.979,298.524,1008.778,-124.522,0.344058439,1.20492021,0.140665917,0.152642341,0.087425583,0.1,1955.709,206.719,24.29,603.1698,9.3546,197.495,160.474,8.3,70.633,8.82,1955.709,122.169,-22.901,99.268
8254.351,1027.321,5.018,580.084,539.669,539.669,5492.686,607.688,0.070276149,1.502789528,0.065379943,0.104432067,0.104432067,1,5167.656,2761.665,29.108,,25.2846,2758.502,248.189,17.955,0,2.65,5167.656,551.323,266.36,817.683
8092.46,1196.908,633.166,2040.375,-294.039,1346.093,6961.471,-2325.879,0.25213285,1.162464083,-0.036334934,0.332695176,-0.07267355,0,4046.025,1130.989,160.351,31543.3143,8.6056,1130.989,-892.197,13.058,1277.838,-6.93,4046.025,-524.499,1523.523,999.024
1368.959,171.486,17.536,1220.28,130.137,215.328,1429.327,387.351,0.891392657,0.957764738,0.095062745,0.259835479,0.157035823,0,828.709,-60.368,67.145,379.3676,-0.3792,-61.216,-97.019,0.821,70.494,0.07,828.709,234.618,-25.091,209.527
7808.122,379.713,45.519,3372.217,449.677,449.677,5015.174,1122.652,0.431885798,1.556899521,0.057590929,0.327982408,0.327982408,0,1371.04,2792.948,245.058,2325.6152,15.3773,2051.734,701.884,1.991,1.045,-0.1,1371.04,462.098,-1014.888,-552.79
9400.269,408.213,17.992,5190.363,263.079,389.094,5722.402,-1330.768,0.552150476,1.642713846,0.027986327,0.202030618,0.136599416,0,1925.916,3677.867,305.98,1804.4759,16.3463,3677.867,-1147.313,0.627,53.079,-5.17,1925.916,112.158,-17.02,95.138
5340.083,180.549,17.072,2272.932,531.01,825.829,3534.554,457.942,0.425636081,1.510822299,0.099438529,0.310953945,0.199944122,0.96,2655.792,1805.529,88.513,4951.6852,15.4822,1805.529,190.854,4.3,403.101,1.92,2655.792,372.911,-124.16,248.751
3514.991,136.988,2577.961,235.971,272.628,272.628,3022.642,272.03,0.067132747,1.162886971,0.077561507,0.548140314,0.548140314,0,497.369,492.349,39.089,,16.5581,487.9,82.128,0.504,2499.111,2.76,497.369,-1339.638,1385.504,45.866
2552.019,56.462,4.55,1447.904,484.868,1041.88,2083.458,1048.499,0.567356278,1.224895822,0.189993883,0.394769348,0.183716958,0.72,2639.212,468.561,50.34,2366.0815,6.143,468.561,213.479,16.9,555.885,2.94,2639.212,354.533,-384.458,-29.925
5721.582,445.301,272.269,2171.693,219.229,304.604,3357.693,-488.104,0.379561632,1.704021779,0.038316151,0.382146011,0.275037386,0,797.088,2363.889,59.744,4494.1494,59.4263,2360.117,126.542,1,0,3.21,797.088,23.93,436.488,460.418
799.695,30.312,4.849,291.921,107.399,231.197,491.996,129.565,0.365040422,1.625409556,0.134299952,0.587669955,0.272993012,0,393.413,307.699,17.886,285.0448,26.8358,307.699,-4.341,1.315,8.499,0.26,393.413,86.921,1.335,88.256
3203.05,275.004,0,860.878,48.348,341.36,1877.537,-564.686,0.268768205,1.705985022,0.015094363,0.76418862,0.108234683,0,446.696,1325.513,90.28,2002.4732,3.4421,1325.513,-70.603,0.26,85.173,-0.18,446.696,440.779,79.634,520.413
12355.098,156.675,954.392,6758.029,1080.561,1080.561,9335.186,791.526,0.546983035,1.323497786,0.087458715,0.919983415,0.919983415,0.16,1174.544,3019.912,306.262,3434.4788,29.4387,3019.912,253.391,0.074,0,2.88,1174.544,839.795,1186.862,2026.657
6024,894,0,1273,964,1578,4534,3,0.211321381,1.328628143,0.16002656,0.224370823,0.137068107,1.7,7033,1490,93,5949.265,31.7697,1490,421,36,285,9.61,7033,828,-783,45
2255.5,123.4,1.1,997.7,199.3,268.8,1632.7,-56.2,0.442340944,1.381454033,0.088361782,0.19864026,0.14728052,0.4335,1353.2,622.8,59.1,222.1216,4.5288,289.9,-20.3,1.398,122.1,0.2,1353.2,141.1,128.5,269.6
17405.866,69.103,228.522,7831.28,264.259,425.149,8691.907,-3417.258,0.449921883,2.002537073,0.015182181,0.271703412,0.168882137,0.1375,1564.754,8713.959,358.392,7166.6813,9.4195,8523.559,-321.106,0.35,0,-0.31,1564.754,867.013,-2147.216,-1280.203
10224.05,122.416,81.427,5212.29,1053.283,1370.023,8330.589,-395.209,0.509806779,1.227290171,0.103020134,0.095611005,0.073506391,0.3538,14329.135,1883.359,290.874,7111.1399,7.85,1883.359,175.676,265.5,575.263,1.18,14329.135,683.036,-167.976,515.06
43115,1127,29,11896,6161,7707,23440,9434,0.275913255,1.839377133,0.142896904,0.119750151,0.095728647,1.14,64359,19675,350,27527.04,24.9284,13237,2847,45.44,5225,5.52,64359,4061,-987,3074
8350,38,1,3189,-1565,-1246,4815,-2971,0.381916168,1.734164071,-0.18742515,-0.659957627,-0.828919492,0,1888,3535,171,1580.796,11.565,3185,-1736,1.04,59,-6.35,1888,811,473,1284
4264.915,316.321,151.561,2549.587,807.222,1443.802,4061.862,-111.177,0.59780488,1.049990128,0.189270361,0.559410446,0.312763398,0,2580.935,-8.638,128.135,5406.3839,-0.5425,-39.277,311.772,2.506,0,5.05,2580.935,370.039,-127.279,242.76
2284.572,431.261,5,1202.798,357.576,562.54,1895.558,-168.006,0.526487237,1.205224003,0.15651772,0.141629879,0.09002639,0,3971.902,389.014,97.089,1375.5396,7.9752,389.014,59.147,2.27,353.097,3.99,3971.902,353.249,-26.218,327.031
866.251,122.312,4.058,340.504,67.392,241.005,441.718,-101.201,0.393077757,1.961095088,0.077797313,0.597652094,0.167120889,0,403.253,424.533,18.376,1534.5277,8.0202,424.533,47.664,1.1,79.943,-0.05,403.253,33.678,122.407,156.085
1007.091,14.37,3.278,266.438,67.544,110.356,530.984,40.594,0.264561991,1.89665037,0.067068418,0.39155966,0.239656255,0,281.837,471.303,19.626,228.5304,22.9949,471.303,8.702,0.938,27.994,0.06,281.837,44.456,-46.026,-1.57
1813.287,31.154,0,1416.226,-2185.325,-2094.9,1681.84,-1957.343,0.781026942,1.078156662,-1.205173257,-3.453283661,-3.602342411,0,606.64,131.447,103.455,1708.3259,0.6148,131.447,-2209.936,0.34,6.974,-7.58,606.64,315.947,353.393,669.34
1542.343,435.048,0,1746.966,-1146.779,-1072.619,1998.512,-1536.354,1.13267023,0.771745679,-0.74353046,-2.254447968,-2.410318656,0,475.779,-456.169,126.399,266.9097,-7.367,-456.222,-1454.627,0,0,-25.67,475.779,272.025,-16.36,255.665
4657,680,78,1196,603,1537,2573,647,0.256817694,1.809949475,0.129482499,0.420750068,0.165069806,0.5632,3653,2084,55,6511.6,11.6816,2084,201,12.7,433,1.86,3653,464,-262,202
880.87,42.066,0,556.267,146.045,435.742,674.902,196.231,0.63149727,1.305182086,0.165796315,0.667701502,0.223789458,0,652.6,205.968,52.883,,6.2185,205.968,42.541,1.132,0,1.4,652.6,283.921,56.617,340.538
1902.618,130.648,5,1564.592,163.233,275.374,1783.778,-232.524,0.822336381,1.06662264,0.08579389,0.243425821,0.14429513,0,1131.244,118.84,101.567,62.3679,2.0007,118.84,-221.391,1.7,18.553,-3.52,1131.244,284.106,5.318,289.424
2395.026,177.061,95.066,583.727,259.975,692.615,1379.77,255.162,0.243724703,1.73581539,0.108547882,0.386385317,0.145030822,0.75,1792.55,1015.256,37.868,1682.8725,33.0378,976.267,117.126,10,669.243,3.77,1792.55,109.034,-249.747,-140.713
4279.208,11.215,45.36,2195.384,384.36,591.106,2588.125,109.349,0.513035122,1.653400821,0.089820359,0.329400187,0.214188751,0,1794.492,1683.028,106.742,4418.7952,23.7897,1683.028,76.277,26.4,4.681,2.11,1794.492,240.403,563.602,804.005
6465.426,197.096,124.432,2965.439,773.935,1425.475,5240.36,467.1,0.458661038,1.23377516,0.119703636,0.451108534,0.244920945,0,3159.938,1225.066,105.736,7373.241,6.1277,952.788,142.51,3.313,0,1.44,3159.938,757.878,-845.623,-87.745
