Assets - Total,Cash,Debt in Current Liabilities - Total,Long-Term Debt - Total,Earnings Before Interest,Gross Profit (Loss),Liabilities - Total,Retained Earnings,Total debt/total asset,total asset/total libiilities,EBTI/total asset,gross profit/rev,EBTI/REV,Dividends per Share - Pay Date - Calendar,Sales/Turnover (Net),Stockholders Equity - Total,Interest and Related Expense - Total,Market Value - Total - Fiscal,Book Value Per Share,Common Equity - Liquidation Value,Comprehensive Income - Parent,Employees,Inventories - Total,Earnings Per Share from Operations,Revenue - Total,Operating Activities - Net Cash Flow,Financing Activities - Net Cash Flow,Net Cash Flow
1835.192,234.422,0.124,396.747,-65.513,161.495,599.431,369.937,0.216188279,3.06155671,-0.035698172,0.274821956,-0.111485871,0,587.635,1235.761,27.41,2101.154,12.9331,1235.202,-128.167,2.05,347.782,-0.78,587.635,64.742,86.195,150.937
436.648,39.21,0,247.873,74.133,156.927,304.129,-104.71,0.567672359,1.435732863,0.169777487,0.342224403,0.161668302,0,458.55,132.519,20.168,563.0652,2.6948,132.519,23.747,2.6,30.511,0.53,458.55,46.365,50.339,96.704
1319.67,0.024,0,964.653,-1068.879,-943.843,1206.982,-479.984,0.730980472,1.093363447,-0.809959308,-2.257651938,-2.556735332,0,418.064,112.688,292.443,868.5359,1.2118,112.688,-467.235,0.245,0,-16.14,418.064,278.484,4.33,282.814
1600.615,103.221,611.394,330.351,108.115,486.133,1079.311,-73.028,0.206390044,1.482997023,0.067545912,0.168120139,0.03738958,0.55,2891.581,497.592,31.661,632.4707,16.0872,440.081,2.596,4.25,619.718,1.4,2891.581,104.729,37.779,142.508
901.183,80.446,103.57,280.506,82.227,160.441,564.348,13.519,0.311264194,1.596856904,0.091243399,0.526351877,0.269758576,0.068,304.817,336.835,24.336,883.4962,2.5179,336.835,15.737,0.478,239.752,0.25,304.817,-21.291,78.855,57.564
2591.974,36.517,0,871.032,75.969,84.226,1593.443,133.37,0.336049667,1.626649965,0.029309322,0.436585113,0.393784989,0,192.92,998.531,36.762,698.1373,2.4172,998.531,-72.231,0.035,37.229,-0.17,192.92,209.678,-80.348,129.33
11770,59.1,183.6,9680.6,1813,2610.7,11600,-389.7,0.822480884,1.014655172,0.154035684,0.484629664,0.336550956,0.6,5387,170,871.3,705.879,1.7653,170,-93.2,11.87,77.5,-3.69,5387,924.4,93.4,1017.8
1561.4,97.3,38.9,547.1,115,551.3,1178.5,-1099.3,0.350390675,1.32490454,0.073651851,0.558221952,0.116443904,0,987.6,382.9,16.8,829.6,3.1385,382.9,-241,3.3,74.9,0.36,987.6,99.7,-69,30.7
776.257,54.243,31.026,388.847,114.531,120.828,447.364,-58.365,0.500925596,1.735179854,0.147542631,0.725593462,0.687778865,0,166.523,328.893,46.591,82.473,5.9818,328.893,-65.095,0.008,0.553,-1.45,166.523,71.152,-63.559,7.593
1671.576,64.711,86.226,722.048,475.774,577.479,1197.954,753.167,0.431956429,1.395359087,0.284626006,0.423734858,0.349107116,4.05,1362.831,473.622,30.599,2767.7312,28.4748,473.622,218.526,3.589,16.797,13.23,1362.831,346.861,32.575,379.436
7244.665,455.579,683.526,3822.719,696.002,696.002,5410.351,312.338,0.527659871,1.339037892,0.096070971,0.909037716,0.909037716,0.98,765.647,1834.314,245.582,1638.6641,23.3394,1834.314,161.114,0.102,0,1.99,765.647,468.092,477.738,945.83
6907.734,460.245,234.76,3507.685,1017.343,2418.602,5683.82,960.125,0.507790977,1.215332998,0.147275937,0.401214691,0.168764004,0.44,6028.199,1223.914,152.692,8168.2786,3.232,1223.914,498.324,67.8,1840.565,1.86,6028.199,605.607,511.054,1116.661
2132.063,86.622,0.716,1783.294,600.522,1963.94,2408.229,-277.612,0.836417123,0.885324029,0.281662409,0.496870682,0.151930189,0,3952.618,-276.166,111.141,3712.5833,-1.9102,-276.166,200.596,29.665,907.337,1.66,3952.618,351.005,-229.03,121.975
350.081,13.666,32.231,68.604,46.476,73.198,191.127,-130.3,0.195966076,1.831666902,0.132757847,0.343362417,0.218012947,0.06,213.18,158.954,5.978,146.6251,5.6156,158.954,-0.445,0.905,3.437,0,213.18,39.831,-48,-8.169
4040.592,154.48,55.046,3255.866,185.908,185.908,3393.17,55.931,0.80578935,1.190801522,0.04601009,0.679518108,0.679518108,0,273.588,647.422,158.145,396.085,15.1196,647.422,30.643,0.069,144.06,0.34,273.588,411.861,-35.036,376.825
490.155,2.002,1.616,218.046,83.335,181.945,335.499,13.311,0.444851119,1.460973058,0.170017647,0.192823525,0.088317615,0,943.583,154.656,18.315,537.6998,4.3863,154.656,44.604,21.5,7.761,0.32,943.583,62.288,13.661,75.949
36842,305,2004,13624,2528,2528,24741,1161,0.369795342,1.48910715,0.068617339,0.514239219,0.514239219,1.62,4916,12101,662,28845.18,10.9957,7719,816,6,253,1.14,4916,2026,1890,3916
1057.4,23,0,924.3,212.9,325.2,1238.6,-215.6,0.874125213,0.853705797,0.201342917,0.726541555,0.4756479,0.88,447.6,-181.2,67.9,881.944,-7.0598,-422.7,25.4,0.615,0,0.58,447.6,133.5,-137.9,-4.4
12865.744,954.871,0,673.603,383.569,772.365,9600.39,1824.001,0.052356319,1.340127224,0.0298132,0.682907528,0.339142967,0,1130.995,2810.832,20.642,3829.8444,144.6579,2802.312,276.42,1.278,0,13.1,1130.995,-202.689,83.441,-119.248
5680,125,75,1218,636,1063,3004,712,0.21443662,1.89081225,0.111971831,0.208513142,0.124754806,1.63,5098,2676,71,2442.8487,42.7551,2676,130,10,759,2.48,5098,465,-73,392
2879.8,727.7,124.9,897.6,579.8,1005.6,1834.3,1259.6,0.311688312,1.569972196,0.201333426,0.347117708,0.200138074,1.23,2897,1045.5,28.4,7713.16,8.8377,1045.5,290.2,8,8.2,2.6,2897,437.7,108.6,546.3
4306.633,561.235,26.81,2016.722,658.859,658.859,3033.673,206.666,0.468282763,1.419610156,0.152987032,0.225732116,0.225732116,1.08,2918.765,1272.96,108.313,4457.8156,10.8581,1261.818,281.775,28.5,16.961,2.25,2918.765,451.834,-152.635,299.199
2055.934,46.134,95.527,1380.499,171.377,208.314,1598.43,316.444,0.671470485,1.286220854,0.083357248,0.707698893,0.582213933,0,294.354,457.504,42.754,165.2242,24.0071,457.504,5.182,0.212,0,0.56,294.354,129.256,46.599,175.855
17608,647,331,3739,2521,4628,9123,8140,0.212346661,1.930066864,0.143173557,0.378166367,0.205997712,1.44,12238,8485,127,22872.9908,23.8825,8485,1840,75,1596,4.11,12238,1922,-3030,-1108
4800.227,365.963,36.094,1993.531,748.888,1394.524,2922.888,212.046,0.415299318,1.642289065,0.156010955,0.937197113,0.503294079,0,1487.973,1877.339,61.942,6522.1746,31.3831,1877.339,346.97,1.04,34.051,7.2,1487.973,590.536,540.987,1131.523
92308,11914,5100,20343,4546,4546,80985,14969,0.220381765,1.139816015,0.049248169,0.433076117,0.433076117,1.16,10497,11323,711,28026.1409,27.685,10763,2392,15.549,0,5.66,10497,4425,2811,7236
8641.841,207.073,81.243,4355.114,515.885,606.604,6631.107,381.85,0.503956738,1.3032275,0.059696192,0.187463804,0.159428168,0.8,3235.846,2010.734,121.537,3702.4086,18.2651,2009.654,106.312,41.373,29.041,1.42,3235.846,431.655,918.263,1349.918
12119.326,53.261,0,2740.58,-584.15,-340.961,4496.633,883.195,0.226133037,2.695200164,-0.048199875,-0.208540368,-0.35728091,0,1634.988,7622.693,203.77,19367.4234,52.1891,7622.693,-1462.446,1.085,0,-10.58,1634.988,1384.448,664.919,2049.367
2885.88,422.623,200.53,700.652,420.273,1062.333,1594.712,-99.804,0.242786256,1.809655913,0.145630795,0.413237585,0.16348226,0,2570.756,1286.648,23.431,4838.646,6.4723,1286.648,263.044,75,0,1.3,2570.756,345.772,-232.798,112.974
15513.909,1383.128,884.25,5182.405,1202.132,1828.677,10592.678,681.035,0.334048949,1.464587992,0.07748737,0.47523458,0.31240875,0.0909,3847.946,4921.231,853.034,1987.8294,7.2843,1928.09,123.013,10.976,193.887,0.35,3847.946,1117.481,-559.236,558.245
3082.578,791.834,0,2075.201,569.457,898.562,2764.973,1261.489,0.673203079,1.114867306,0.184734012,0.780903978,0.494892102,1,1150.669,317.605,101.651,7191.0384,3.4795,317.605,235.865,2.862,0,2.72,1150.669,434.738,-365.274,69.464
2080.279,24.48,15,833.258,149.432,149.432,878.798,57.055,0.40055108,2.367186771,0.071832672,0.837909823,0.837909823,2.725,178.339,1201.481,33.63,1997.0522,22.1218,1201.481,138.899,0.057,0,2.67,178.339,-42.73,46.879,4.149
1104.555,0.021,0,498.349,34.178,62.835,541.603,-23.561,0.451176266,2.039418172,0.030942778,0.695831765,0.378485526,0,90.302,562.952,27.259,139.9128,13.479,562.952,-52.243,0.1,0,-1.27,90.302,26.081,-2.77,23.311
300.204,71.529,0,404.493,-32.405,-14.46,440.639,-784.953,1.347393772,0.681292396,-0.107943265,-0.248223298,-0.556270814,0,58.254,-140.435,38.348,233.0859,-1.9621,-295.06,-89.061,0.045,0,-1.01,58.254,6.737,-51.762,-45.025
733.208,265.798,0,110.358,-17.607,2.945,171.09,12.602,0.150513906,4.28551055,-0.02401365,0.014925449,-0.089233405,0,197.314,562.118,19.985,553.4928,13.472,560.651,58.648,0.059,263.859,2.6,197.314,66.877,-318.264,-251.387
17264,75,1423,5759,1615,1615,12046,-959,0.333584337,1.433172837,0.093547266,0.489097517,0.489097517,1.465,3302,5218,331,12887.0989,29.2986,5218,470,6.8,39,2.85,3302,1276,341,1617
6385.459,221.73,5.406,1286.738,464,1224.851,3292.115,-302.934,0.201510651,1.939622097,0.072665097,0.335847331,0.127226219,0,3647.047,3093.344,30.016,4411.4854,23.594,2896.871,-173.519,16,403.857,1.57,3647.047,246.974,-145.218,101.756
36851,4239,3216,25851,11558,17963,47751,20838,0.701500638,0.771732529,0.313641421,0.67314971,0.433127225,4.1,26685,-10900,1069,141936.3051,-8.1785,-12688,6810,79.5,9017,4.48,26685,8077,-5413,2664
1960.9,52,13.8,596.3,268.4,602.3,1314.7,303.5,0.304095058,1.491518978,0.136875924,0.39151066,0.174466979,0.8125,1538.4,646.2,25.3,1993.32,10.0365,632.3,90.9,6.1,153.1,1.97,1538.4,238.2,21.6,259.8
9791,1787,10,4468,1635,3953,7657,2037,0.456337453,1.278699229,0.166990093,0.613819876,0.253881988,2.07,6440,2134,142,16603.4904,11.6536,2134,813,20,202,4.55,6440,939,130,1069
3009.9,109.3,48.9,1246.5,375.9,561,1837,-3.6,0.41413336,1.638486663,0.12488787,0.773366419,0.518196857,0,725.4,1172.9,66.2,1759.11,19.1026,1172.9,26.5,1.733,0,0.79,725.4,301.6,19.9,321.5
6200.294,122.937,249.932,2952.454,1432.651,2213.77,3971.866,508.065,0.476179678,1.561053167,0.231061785,0.650834133,0.421190174,1,3401.435,2228.428,136.641,9231.1385,14.688,1899.769,440.127,3.6,0,5.02,3401.435,948.826,-1175.443,-226.617
1703.619,49.292,55,1040.938,166.775,281.698,1128.188,31.196,0.611015726,1.510048857,0.097894541,0.970552464,0.574600768,0.2,290.245,575.431,75.773,255.9911,3.8048,572.931,62.878,0,0,0.4,290.245,92.945,-141.963,-49.018
797.065,22.795,11.211,820.304,126.162,327.129,1032.197,-731.775,1.029155715,0.772202399,0.158283201,0.523677036,0.201963575,0,624.677,-235.132,78.815,12.8586,-1.2822,-235.526,-70.041,2,29.591,-0.34,624.677,116.946,-81.19,35.756
17452,3245,0,4887,2623,5378,8333,4240,0.280025212,2.094323773,0.15029796,0.813861985,0.396943099,0.26,6608,9119,217,26919.5356,12.2323,9119,970,9.6,49,1.42,6608,2155,500,2655
7653,323,43,5712,1138,1669,7432,-232,0.746373971,1.029736276,0.148699856,0.2572045,0.175373709,0,6489,221,297,5349.7,1.7869,218,207,21,660,2.17,6489,857,1817,2674
4631.2,135.1,106.8,2280.2,1001.7,1297.4,3298.8,2102.1,0.492356193,1.40390445,0.216293833,0.650260626,0.502054932,0,1995.2,1332.4,120,13548.5717,7.9825,1332.4,182.4,6.314,0,2.76,1995.2,546.1,-1032.8,-486.7
4087.7,1795.4,3.9,2976.2,1014,2501.3,4559.8,362,0.728086699,0.896464757,0.248061257,0.668314319,0.270927405,1.65,3742.7,-472.1,119.7,12977.384,-2.7955,-512.7,481.3,7.6,473.5,3.39,3742.7,691.6,-399.6,292
2506.492,304.211,326.282,782.61,179.514,280.591,1527.301,279.077,0.312233193,1.641125096,0.071619618,0.082263497,0.052629804,0.48,3410.881,979.191,52.651,1068.4374,22.4822,862.507,7.691,1.294,422.181,0.34,3410.881,82.987,408.955,491.942
1684.342,23.001,135,569.755,213.557,338.854,1214.469,518.108,0.338265625,1.386895837,0.126789571,0.195331581,0.123104424,0,1734.763,469.873,32.6,1080.7229,28.4996,469.873,53.349,3.37,258.029,3.43,1734.763,172.751,67.146,239.897
2385.066,29.941,0,1381.852,103.324,119.412,1450.062,-539.241,0.579376839,1.644802774,0.043321233,0.405023963,0.350456369,1.72,294.827,935.004,45.112,1357.0086,13.1361,935.004,99.667,0,0,0.82,294.827,124.258,112.055,236.313
6062,98,201,1327,482,692,3161,-75,0.218904652,1.917747548,0.079511712,0.570016474,0.397034596,1.485,1214,2901,86,2233.611,22.7036,2183,85,0.698,118,1.59,1214,375,-102,273
689.212,149.294,13.082,467.6,177.467,334.045,627.018,332.041,0.678455976,1.099190135,0.257492615,0.334948356,0.177946923,0,997.303,62.194,24.412,499.2007,3.2379,60.789,26.948,8.356,0,2.66,997.303,126.818,-76.628,50.19
7749,482,119,1445,641,956,3841,2216,0.186475674,2.017443374,0.082720351,0.215850079,0.14472793,0,4429,3908,79,7228.8369,29.836,3903,157,45,28,1.55,4429,489,-96,393
25258,3720,50,6332,1151,1515,13668,1706,0.25069285,1.847966052,0.04556972,0.124855777,0.094857425,0.2,12134,11590,362,16915.787,13.9087,11590,-655,2.775,1237,-0.65,12134,861,-168,693
3074.972,74.216,0.026,1050.918,164.854,246.634,1629.007,-109.831,0.341765063,1.887635842,0.053611545,0.185137866,0.123749028,1.8,1332.164,1445.965,79.65,2759.6333,21.8757,1445.965,-13.257,1.14,99.234,0.66,1332.164,169.974,75.909,245.883
5629.553,854.982,0,2138.992,907.107,907.107,3762.025,-994.909,0.379957698,1.496415627,0.161133042,0.460370669,0.460370669,1.25,1970.384,1867.528,43.482,3590.5056,4.5029,835.116,401.747,0.986,0,2.25,1970.384,615.26,-236.157,379.103
671.899,18.609,6.768,306.726,92.248,139.117,451.436,75.715,0.456506112,1.488359369,0.137294445,0.334200563,0.221607234,0.94,416.268,220.463,15.195,757.1923,9.7975,220.463,38.52,1.633,74.81,1.61,416.268,69.92,103.019,172.939
6178.632,11.226,0,2297.214,347.901,442.694,3255.475,591.505,0.371799777,1.897920273,0.056307124,0.628233274,0.493711196,0,704.665,2923.157,157.153,3578.2482,12.3682,2923.157,-243.016,0.477,10.648,-1.34,704.665,228.018,844.306,1072.324
1325.035,239.615,3,283.825,143.337,372.89,421.53,345.714,0.214201889,3.143394302,0.10817601,0.440168943,0.16919868,0,847.152,903.505,12.978,747.6723,36.6757,903.505,43.544,7,7.485,1.56,847.152,133.732,-38.809,94.923
2257.887,650.301,546.209,0,-810.236,-773.597,700.79,-607.654,0,3.221916694,-0.358847011,-4.427689191,-4.637392827,0,174.718,1557.097,69.352,833.3045,3.8306,1557.097,-936.734,0.153,14.871,-2.31,174.718,-70.968,-284.627,-355.595
9626.732,475.018,1336.506,2521.727,951.554,951.554,6542.694,1552.318,0.261950473,1.471371273,0.098844966,0.519535955,0.519535955,0,1831.546,3084.038,71.896,12996.7722,33.5817,3084.038,356.793,7.1,0,4.81,1831.546,705.912,753.969,1459.881
2570.1,9,92.1,1038.7,480.1,934.7,2128.6,-359,0.404147699,1.207413323,0.18680207,0.21589098,0.110890403,1.2,4329.5,441.5,77.2,1381.632,8.5895,441.5,44.8,22.6,265.4,1.77,4329.5,352.5,-269.3,83.2
1162.523,62.788,34.211,356.095,182.497,306.317,948.584,-97.404,0.306312219,1.225535113,0.156983561,0.160070254,0.095366372,0.41,1913.641,213.939,21.618,577.1777,10.2065,207.795,35.688,7.9,71.71,3.18,1913.641,143.74,-86.597,57.143
8831.777,1006.138,4.855,731.838,600.669,600.669,5817.428,816.422,0.082864185,1.518158368,0.068012247,0.107885107,0.107885107,1.2,5567.673,3014.349,32.214,4027.2487,27.361,3008.179,351.596,19.531,0,3.1,5567.673,489.416,106.787,596.203
22664.076,3393.216,1202.178,6053.86,301.459,2546.356,16750.167,-3020.977,0.267112588,1.353065674,0.013301182,0.363758283,0.043064759,0,7000.132,5546.87,245.51,34523.9701,29.473,4761.695,-695.098,30.025,2067.454,-5.17,7000.132,-123.829,3743.976,3620.147
1202.91,194.069,10.707,832.306,-1.023,70.817,951.79,245.85,0.69191045,1.263839713,-0.000850438,0.132365008,-0.001912103,0,535.013,251.12,66.747,2636.2558,1.1227,251.047,-141.501,0.744,52.65,-0.43,535.013,-5.216,54.889,49.673
5462.475,267.684,47.75,2380.829,456.354,456.354,3260.747,337.028,0.435851697,1.675221966,0.083543449,0.394806781,0.394806781,0,1155.892,2201.728,167.618,2053.1792,10.4516,1516.539,170.014,1.778,0.515,1.06,1155.892,349.936,-375.586,-25.65
8921.224,156.23,17.455,5053.239,235.176,338.164,5634.448,-1760.084,0.566428889,1.583335936,0.026361405,0.181623756,0.126310159,0,1861.893,3286.776,320.375,2090.2904,14.5133,3286.776,-429.316,0.584,66.394,-1.56,1861.893,-94.074,-17.062,-111.136
6739.645,353.076,26.19,3140.496,654.913,1022.384,4790.703,549.48,0.465973505,1.406817538,0.097173219,0.326855583,0.209375314,1.05,3127.938,1948.942,138.643,6313.8882,16.4908,1948.008,218.936,5.1,445.491,2.21,3127.938,487.504,771.264,1258.768
3052.432,118.756,1874.653,279.693,345.663,345.663,2437.358,381.031,0.09162956,1.252352752,0.113241835,0.564919592,0.564919592,0,611.88,615.074,46.455,921.9912,20.6496,610.216,113.897,0.55,1858.358,3.91,611.88,759.366,-693.622,65.744
2068.639,34.464,12.562,1527.891,350.012,920.157,2163.686,707.501,0.738597213,0.956071722,0.169199169,0.362264253,0.137799132,0.8,2540.016,-95.047,60.499,755.125,-1.3896,-95.047,-285.298,16.8,583.212,0.34,2540.016,208.198,-207.536,0.662
6367.382,665.51,66.539,2624.208,272.836,365.088,3795.872,-284.698,0.412132961,1.677449082,0.042849008,0.352740325,0.263608388,0,1035.005,2571.51,65.724,4540.039,64.5322,2567.738,203.406,1.1,0,4.68,1035.005,58.915,199.857,258.772
803.921,15.821,5.157,290.391,109.473,227.893,499.007,124.841,0.361218329,1.611041528,0.136173828,0.579935007,0.27858348,0,392.963,304.914,18.695,285.2921,26.4843,304.914,-4.724,1.29,8.09,0.27,392.963,90.088,-5.238,84.85
3341.465,194.057,0,1321.874,-98.893,191.01,2260.266,-850.41,0.395597141,1.478350336,-0.029595701,0.615412869,-0.318622192,0,310.377,1081.199,105.904,2711.1736,2.7955,1081.199,-283.78,0.27,74.38,-0.72,310.377,52.077,448.019,500.096
13975.616,274.802,1411.656,7302.218,1239.068,1239.068,10593.429,1143.311,0.522497041,1.319272164,0.088659276,0.925366803,0.925366803,0.2,1339.002,3382.187,327.084,3530.6345,32.8866,3382.187,374.925,0.076,0,3.6,1339.002,1020.078,1103.565,2123.643
6352,720,0,1278,1023,1646,4699,372,0.201196474,1.351776974,0.161051637,0.232880589,0.144736842,2.1,7068,1653,74,8509.578,35.7792,1653,467,37,210,12.24,7068,822,-343,479
2120.9,134,4.9,849.2,217.5,307.8,1481,-41,0.400396058,1.432072924,0.102550804,0.251614485,0.17779776,0,1223.3,639.9,58.5,728.3569,4.8436,311.1,15.2,1.174,92.5,0.02,1223.3,219.1,-172.3,46.8
15587.574,256.452,294.774,6072.474,198.931,360.907,6968.041,-4202.979,0.389571462,2.237009512,0.012762153,0.245407955,0.135268227,0.55,1470.641,8619.533,317.376,8241.2836,8.6711,8446.933,-196.394,0.35,0,-0.2,1470.641,800.528,-1503.372,-702.844
10582.072,152.58,46.522,5223.514,1118.129,1376.571,8411.272,-214.561,0.493619208,1.25808225,0.105662577,0.095490242,0.077562588,0.388,14415.829,2161.006,289.404,9306.4734,8.8307,2161.006,273.591,266.5,587.155,1.42,14415.829,806.64,-96.731,709.909
44413,887,28,10544,4484,6089,23210,9972,0.237407966,1.913528651,0.10096143,0.109057368,0.080310927,1.36,55833,20203,626,26584.8,25.6761,13557,1258,44.46,5656,2.6,55833,3986,-1285,2701
7264,496,0,2575,-11,192,3798,-3572,0.354487885,1.912585571,-0.001514317,0.277056277,-0.015873016,0,693,3466,203,5022.279,9.3589,3226,-601,0.65,36,-1.55,693,262,-114,148
4480.595,481.389,226.584,2632.545,839.642,1475.67,4262.908,101.611,0.587543619,1.051065376,0.187395201,0.535506272,0.304697905,0,2755.654,-1.644,123.632,3588.5874,-0.4387,-30.082,215.731,2.343,0,5.41,2755.654,514.325,-153.864,360.461
2409.49,465.114,5,1160.369,462.213,680.256,1964.437,88.386,0.481582825,1.226554988,0.191830221,0.183029833,0.124363134,0.6,3716.64,445.053,78.328,2627.0493,10.0461,445.053,297.875,2.197,385.345,7.39,3716.64,403.658,-247.536,156.122
1188.551,332.977,7.203,576.345,112.561,332.269,725.767,-88.449,0.484913983,1.637648171,0.094704392,0.610409341,0.206785122,0,544.338,462.784,18.427,2273.0229,8.6204,462.784,12.752,1.4,114.935,0.21,544.338,79.232,227.354,306.586
955.173,26.95,2.139,230.139,41.159,77.365,482.535,32.616,0.240939599,1.979489571,0.043090623,0.312929765,0.166481952,0,247.228,468.417,16.925,355.3009,22.3727,468.417,-7.978,0.846,25.417,-0.39,247.228,58.504,-32.986,25.518
1782.346,32.672,0,1353.909,63.86,155.616,1601.773,-2218.082,0.759621869,1.112733203,0.035829182,0.260498378,0.106900488,0,597.378,180.573,93.592,3420.8761,0.7464,180.573,-260.739,0.324,8.063,-1.15,597.378,356.295,209.625,565.92
1286.28,501.917,0,1712.767,-32.001,78.08,1982.42,-1809.26,1.331566222,0.648843333,-0.02487872,0.18102317,-0.074192142,0,431.326,-696.14,126.973,597.3887,-10.5235,-696.193,-256.958,0,0,-4.63,431.326,181.251,-5.745,175.506
6474,308,260,2108,662,1612,4267,715,0.325610133,1.517225217,0.102255175,0.427472819,0.175550252,0.6196,3771,2207,57,8888.84,12.2006,2190,180,16,522,2.03,3771,497,1034,1531
977.879,39.934,0,652.911,133.741,417.603,736.18,223.877,0.667680766,1.328315086,0.13676641,0.560113148,0.179381117,0,745.569,241.699,65.603,417.8272,7.2598,241.699,27.646,1.099,0,0.98,745.569,393.373,99.88,493.253
948.55,48.654,5,425.212,85.055,152.557,497.302,-63.559,0.448275789,1.907392289,0.089668441,0.274236604,0.152894946,0,556.297,451.248,64.613,1005.93,20.1865,451.248,-219.269,1.7,12.935,-8.11,556.297,28.359,-27.745,0.614
2391.419,147.102,101.818,635.406,269.697,727.825,1483.6,351.801,0.265702497,1.611902804,0.112776975,0.401839077,0.148902268,1.2,1811.235,907.819,34.097,2290.1015,33.6354,907.819,131.427,11,712.536,5.07,1811.235,140.172,-204.952,-64.78
6024.726,57.063,34.805,3253.004,580.245,892.801,3839.248,-329.431,0.539942231,1.569246373,0.096310604,0.317619465,0.206425739,0,2810.914,2167.724,181.325,2869.3728,25.006,2167.724,-438.78,40.4,4.633,1.83,2810.914,361.478,358.841,720.319
7044.007,139.148,138.989,3102.826,876.126,1619.426,5436.718,683.315,0.440491612,1.295635897,0.124378922,0.45248116,0.244796927,0,3578.991,1607.289,109.534,9606.8687,8.165,1315.665,216.215,3.526,0,1.67,3578.991,668.59,-156.417,512.173
304.664,40.379,0,196.036,81.219,81.219,439.977,-321.536,0.643449833,0.692454378,0.266585484,0.237950704,0.237950704,0.21,341.327,-135.313,13.328,702.6708,-0.907,-135.313,49.73,0.158,2.339,0.27,341.327,71.837,-40.226,31.611
441.952,83.355,0,221.082,33.838,181.642,514.066,-111.801,0.500239845,0.859718402,0.076564876,0.264026431,0.049185356,0,687.969,-72.114,16.238,217.2976,-2.0576,-72.114,-15.36,2.864,57.048,-0.74,687.969,7.631,1.732,9.363
6152.8,3961.4,0,997.6,704,2147.7,4152.7,1452.8,0.162137563,1.481638452,0.114419451,0.150852351,0.049448272,0,14237.1,2000.1,59.1,6071.8215,45.1551,2000.1,243.3,7.4,0,5.88,14237.1,748.3,833.1,1581.4
1364.696,73.534,0,502.539,297.495,451.277,907.761,145.521,0.368242451,1.503364872,0.217993604,0.35663809,0.235106262,0,1265.364,456.935,28.889,2473.4398,10.0828,457.015,69,1.734,12.527,2.33,1265.364,270.275,-78.942,191.333
45547,5017,10279,14997,2003,5125,41075,20,0.329264276,1.108874011,0.043976552,0.216527948,0.084625459,0.1476,23669,4451,968,11832.5734,3.2637,4444,-156,62.828,5609,0.34,23669,2108,-1538,570
